ID,Date,Time,Product,Price_INR,Stock_In,Sold_Today,Weekly_Sold,Monthly_Sold,Stock_Left
2849,2025-05-27,06:39:00,Rice,60.37,85,80,322,1200,5
2850,2025-04-03,16:42:00,Sugar,51.14,50,16,43,347,34
2851,2025-11-29,23:17:00,Salt,23.4,87,67,263,395,20
2852,2025-10-16,01:23:00,Butter,60.57,120,1,178,327,119
2853,2025-03-29,10:02:00,Milk,55.04,45,17,261,1012,28
2854,2025-05-30,20:54:00,Bread,37.31,244,63,159,1049,181
2855,2025-03-12,19:15:00,Bread,39.73,119,5,240,1055,114
2856,2025-12-10,22:05:00,Bread,40.18,44,26,95,520,18
2857,2025-01-03,07:43:00,Eggs,8.02,49,22,210,1042,27
2858,2025-06-07,21:59:00,Chicken,265.69,253,58,154,581,195
2859,2025-03-07,20:39:00,Bananas,56.89,87,9,189,232,78
2860,2025-03-03,12:26:00,Rice,66.38,57,30,111,518,27
2861,2025-01-29,05:55:00,Chicken,272.69,291,27,62,886,264
2862,2025-06-30,07:15:00,Milk,57.75,297,35,57,711,262
2863,2025-09-25,20:10:00,Soap,35.63,61,51,278,505,10
2864,2025-10-14,21:31:00,Cheese,85.83,48,23,131,721,25
2865,2025-10-13,11:53:00,Biscuits,28.56,221,58,307,1098,163
2866,2025-09-19,21:14:00,Curd,37.63,98,10,161,705,88
2867,2025-09-05,11:23:00,Soap,34.77,166,32,113,804,134
2868,2025-10-29,08:27:00,Curd,34.93,120,39,198,1006,81
2869,2025-06-03,17:36:00,Eggs,7.03,24,9,179,818,15
2870,2025-04-25,12:29:00,Soap,36.0,106,49,88,552,57
2871,2025-03-02,17:18:00,Cheese,108.51,150,27,233,673,123
2872,2025-08-23,20:41:00,Bread,41.55,184,34,211,385,150
2873,2025-12-18,16:54:00,Cheese,97.69,40,34,227,751,6
2874,2025-03-09,07:47:00,Chicken,253.37,228,18,186,451,210
2875,2025-02-28,02:42:00,Tea Powder,126.02,214,33,94,319,181
2876,2025-08-20,15:51:00,Apples,134.38,88,36,283,774,52
2877,2025-09-07,22:42:00,Rice,56.69,292,30,92,363,262
2878,2025-05-19,10:52:00,Salt,19.99,143,9,34,777,134
2879,2025-12-28,11:31:00,Biscuits,25.04,211,34,133,631,177
2880,2025-07-03,16:31:00,Soap,37.34,252,51,206,955,201
2881,2025-08-18,08:12:00,Salt,21.78,142,55,154,751,87
2882,2025-07-05,05:25:00,Cooking Oil,164.45,277,48,259,344,229
2883,2025-05-23,18:57:00,Shampoo,140.66,60,11,103,415,49
2884,2025-01-16,10:34:00,Biscuits,26.86,24,18,108,986,6
2885,2025-07-29,11:32:00,Chicken,221.25,194,23,222,650,171
2886,2025-04-08,16:20:00,Chicken,263.19,210,73,175,601,137
2887,2025-11-02,06:11:00,Tea Powder,111.39,142,1,122,424,141
2888,2025-06-13,21:23:00,Bread,43.77,80,34,85,499,46
2889,2025-07-15,12:03:00,Cheese,109.2,155,69,223,443,86
2890,2025-04-18,19:26:00,Sugar,49.69,174,40,271,607,134
2891,2025-02-08,10:28:00,Eggs,7.29,132,58,120,246,74
2892,2025-01-21,19:34:00,Milk,55.19,82,63,308,871,19
2893,2025-04-25,08:09:00,Biscuits,28.32,60,23,214,796,37
2894,2025-03-05,09:58:00,Toothpaste,104.25,163,40,85,319,123
2895,2025-07-11,01:47:00,Biscuits,28.1,241,64,273,764,177
2896,2025-07-02,15:54:00,Salt,23.54,275,6,39,568,269
2897,2025-04-23,00:55:00,Eggs,7.43,32,26,234,603,6
2898,2025-06-02,06:57:00,Bread,40.45,251,16,168,628,235
2899,2025-08-10,11:26:00,Soap,35.99,259,0,33,338,259
2900,2025-02-02,04:59:00,Curd,38.18,202,19,232,701,183
2901,2025-02-13,06:01:00,Apples,158.47,208,41,212,763,167
2902,2025-01-26,03:01:00,Curd,39.56,267,22,213,364,245
2903,2025-07-31,09:11:00,Butter,56.84,119,15,128,175,104
2904,2025-07-25,21:14:00,Chicken,274.06,83,27,227,654,56
2905,2025-03-01,14:31:00,Dal,101.06,37,12,48,270,25
2906,2025-08-25,10:22:00,Soap,40.94,285,50,100,858,235
2907,2025-05-08,15:36:00,Milk,56.24,268,31,124,274,237
2908,2025-08-29,19:52:00,Biscuits,28.08,129,30,72,265,99
2909,2025-10-30,13:14:00,Bread,42.99,117,66,225,867,51
2910,2025-01-02,07:18:00,Rice,61.44,262,28,233,615,234
2911,2025-03-30,12:14:00,Sugar,45.26,64,64,158,213,0
2912,2025-09-29,10:05:00,Cooking Oil,185.93,255,5,140,351,250
2913,2025-12-07,04:50:00,Soap,43.32,278,20,237,1131,258
2914,2025-09-18,12:02:00,Eggs,6.47,271,15,59,484,256
2915,2025-08-31,03:41:00,Cheese,105.58,133,71,249,842,62
2916,2025-03-03,12:54:00,Rice,63.44,242,33,174,1074,209
2917,2025-10-03,03:30:00,Salt,20.9,246,33,71,239,213
2918,2025-05-29,06:44:00,Eggs,8.02,92,20,260,1009,72
2919,2025-01-12,20:40:00,Dal,81.53,169,32,76,450,137
2920,2025-04-16,15:45:00,Apples,154.55,114,22,214,596,92
2921,2025-02-09,08:24:00,Soap,35.94,192,27,127,818,165
2922,2025-09-24,07:15:00,Curd,38.79,265,31,53,948,234
2923,2025-12-30,05:03:00,Cheese,91.95,271,35,66,933,236
2924,2025-01-05,15:31:00,Sugar,48.03,137,71,319,651,66
2925,2025-08-10,11:09:00,Cheese,85.82,56,14,217,631,42
2926,2025-10-02,06:42:00,Rice,56.69,166,51,114,718,115
2927,2025-09-07,18:24:00,Cooking Oil,151.11,161,60,76,466,101
2928,2025-06-21,23:36:00,Coffee,165.27,109,80,253,341,29
2929,2025-03-01,08:27:00,Biscuits,28.61,157,9,33,632,148
2930,2025-08-14,13:27:00,Coffee,174.22,66,48,204,440,18
2931,2025-08-08,11:28:00,Bananas,57.02,203,23,43,551,180
2932,2025-04-04,22:01:00,Milk,50.1,242,20,195,230,222
2933,2025-12-06,00:06:00,Butter,54.17,65,19,102,197,46
2934,2025-06-16,15:48:00,Eggs,7.55,226,59,200,800,167
2935,2025-10-05,11:02:00,Toothpaste,95.83,287,60,120,215,227
2936,2025-10-19,09:31:00,Rice,69.64,138,10,219,855,128
2937,2025-04-01,08:28:00,Rice,65.91,34,29,279,646,5
2938,2025-12-29,10:34:00,Bananas,58.05,298,53,148,410,245
2939,2025-07-31,02:12:00,Eggs,6.5,66,48,137,473,18
2940,2025-01-22,09:32:00,Eggs,7.48,191,23,87,234,168
2941,2025-02-01,12:10:00,Bread,37.21,55,22,242,286,33
2942,2025-11-29,07:51:00,Biscuits,24.86,164,72,240,727,92
2943,2025-11-24,23:00:00,Tea Powder,129.33,20,4,116,710,16
2944,2025-09-28,10:19:00,Toothpaste,89.91,242,63,170,494,179
2945,2025-11-03,01:37:00,Bananas,55.69,178,11,123,978,167
2946,2025-09-21,14:56:00,Eggs,6.91,37,16,240,598,21
2947,2025-01-17,01:26:00,Curd,33.64,181,28,153,376,153
2948,2025-09-21,22:17:00,Curd,36.44,115,59,176,276,56
2949,2025-09-02,19:08:00,Cheese,99.02,214,28,115,345,186
2950,2025-09-11,13:37:00,Curd,35.58,24,5,104,482,19
2951,2025-04-21,14:33:00,Cheese,89.33,231,26,140,466,205
2952,2025-02-23,19:54:00,Sugar,44.03,168,67,230,1120,101
2953,2025-08-18,07:39:00,Apples,139.77,164,52,225,690,112
2954,2025-07-24,03:21:00,Sugar,48.98,169,28,111,857,141
2955,2025-02-20,03:50:00,Salt,24.73,82,50,200,837,32
2956,2025-06-17,07:48:00,Bananas,57.85,152,35,188,669,117
2957,2025-06-04,21:36:00,Tea Powder,134.43,229,33,42,600,196
2958,2025-04-28,07:09:00,Apples,133.86,188,64,176,327,124
2959,2025-11-22,23:46:00,Chicken,272.11,292,66,220,1118,226
2960,2025-03-10,10:15:00,Salt,20.67,24,24,175,651,0
2961,2025-02-12,02:44:00,Bread,37.73,265,5,132,486,260
2962,2025-12-21,08:22:00,Tea Powder,113.78,231,47,138,641,184
2963,2025-04-01,09:54:00,Bananas,60.19,39,15,22,85,24
2964,2025-07-10,05:36:00,Tea Powder,120.99,175,48,290,375,127
2965,2025-06-02,20:36:00,Bread,36.55,34,9,243,1017,25
2966,2025-03-15,03:08:00,Biscuits,27.37,124,59,149,1048,65
2967,2025-09-01,12:33:00,Soap,40.92,220,24,113,729,196
2968,2025-11-19,02:00:00,Coffee,186.99,240,10,251,858,230
2969,2025-05-30,10:04:00,Chicken,231.67,204,70,151,364,134
2970,2025-08-12,17:25:00,Salt,21.93,63,9,71,646,54
2971,2025-09-11,14:03:00,Apples,156.98,171,23,76,944,148
2972,2025-04-18,21:59:00,Shampoo,154.81,89,4,228,502,85
2973,2025-07-31,23:29:00,Eggs,6.81,155,52,110,801,103
2974,2025-01-14,02:19:00,Cheese,91.01,250,74,185,721,176
2975,2025-01-20,11:02:00,Soap,39.45,180,18,168,475,162
2976,2025-02-04,13:09:00,Soap,42.62,65,62,179,491,3
2977,2025-11-15,07:16:00,Butter,54.93,39,19,77,958,20
2978,2025-02-10,05:09:00,Coffee,172.28,207,6,52,237,201
2979,2025-07-11,16:27:00,Apples,139.68,112,57,254,618,55
2980,2025-05-17,03:12:00,Rice,57.87,98,79,287,546,19
2981,2025-04-04,09:01:00,Milk,48.55,225,73,105,345,152
2982,2025-01-08,03:14:00,Eggs,6.34,121,32,141,640,89
2983,2025-02-16,13:46:00,Toothpaste,98.72,239,58,156,1011,181
2984,2025-10-27,00:54:00,Milk,52.35,264,78,239,614,186
2985,2025-06-20,09:57:00,Coffee,195.68,108,35,204,603,73
2986,2025-02-08,14:05:00,Eggs,7.95,108,29,222,837,79
2987,2025-06-26,16:52:00,Apples,143.07,140,3,63,360,137
2988,2025-02-02,04:08:00,Bread,41.4,254,8,255,1093,246
2989,2025-01-12,12:05:00,Bananas,55.75,103,20,194,1030,83
2990,2025-07-20,03:03:00,Bread,44.81,49,28,241,1000,21
2991,2025-06-27,02:42:00,Shampoo,162.51,256,13,230,737,243
2992,2025-08-08,13:52:00,Cooking Oil,159.24,74,23,264,554,51
2993,2025-09-22,01:23:00,Curd,37.1,136,68,296,767,68
2994,2025-11-17,14:40:00,Bread,37.48,278,8,59,238,270
2995,2025-01-28,17:51:00,Coffee,205.01,195,49,154,950,146
2996,2025-07-12,16:45:00,Apples,134.92,279,18,265,538,261
2997,2025-06-20,09:40:00,Cooking Oil,156.24,59,50,102,224,9
2998,2025-02-28,01:05:00,Bread,45.79,81,67,189,734,14
2999,2025-06-11,05:44:00,Curd,34.53,232,78,95,800,154
3000,2025-11-07,13:54:00,Butter,52.92,268,37,219,275,231
3001,2025-04-14,10:22:00,Sugar,41.67,148,45,95,727,103
3002,2025-03-17,00:31:00,Coffee,166.59,109,18,254,778,91
3003,2025-06-24,02:15:00,Soap,36.29,252,23,69,110,229
3004,2025-07-17,19:09:00,Biscuits,23.4,212,22,123,838,190
3005,2025-06-28,06:37:00,Coffee,201.56,215,24,261,480,191
3006,2025-05-14,19:12:00,Milk,59.49,170,38,156,1029,132
3007,2025-07-28,08:32:00,Milk,57.73,275,65,223,837,210
3008,2025-01-09,08:17:00,Coffee,182.91,105,1,226,629,104
3009,2025-09-16,01:49:00,Chicken,246.45,198,9,170,974,189
3010,2025-05-10,16:50:00,Coffee,192.68,274,32,196,934,242
3011,2025-09-29,12:27:00,Rice,65.64,127,20,267,899,107
3012,2025-10-11,00:14:00,Coffee,174.06,251,63,189,535,188
3013,2025-04-20,13:58:00,Rice,61.36,98,2,114,216,96
3014,2025-08-27,18:34:00,Soap,35.0,88,3,175,572,85
3015,2025-04-18,23:09:00,Bananas,57.65,79,9,96,903,70
3016,2025-05-30,09:02:00,Shampoo,136.0,182,40,238,938,142
3017,2025-10-02,22:14:00,Bananas,55.49,257,19,189,627,238
3018,2025-07-22,20:42:00,Rice,67.64,112,5,120,526,107
3019,2025-08-18,04:42:00,Butter,55.96,283,3,173,877,280
3020,2025-08-21,04:06:00,Apples,132.81,74,28,200,771,46
3021,2025-01-31,02:17:00,Curd,36.52,134,20,41,899,114
3022,2025-05-02,00:54:00,Butter,54.4,108,9,109,896,99
3023,2025-12-16,10:42:00,Tea Powder,135.35,77,47,189,366,30
3024,2025-10-13,02:34:00,Shampoo,148.61,225,38,271,299,187
3025,2025-03-17,05:33:00,Cheese,93.26,295,7,111,447,288
3026,2025-04-02,12:53:00,Tea Powder,133.1,20,1,209,626,19
3027,2025-12-10,08:58:00,Rice,70.25,246,67,194,464,179
3028,2025-12-22,20:20:00,Coffee,196.92,218,51,128,556,167
3029,2025-03-23,09:38:00,Tea Powder,121.06,86,27,107,801,59
3030,2025-03-18,15:39:00,Rice,57.98,243,18,68,164,225
3031,2025-05-06,06:01:00,Eggs,6.83,52,2,79,266,50
3032,2025-06-23,00:34:00,Chicken,229.02,77,36,228,745,41
3033,2025-03-18,17:05:00,Dal,89.56,248,19,235,1033,229
3034,2025-07-09,21:36:00,Shampoo,155.54,69,20,156,891,49
3035,2025-03-18,00:47:00,Eggs,7.26,49,14,243,705,35
3036,2025-10-08,02:01:00,Shampoo,157.23,106,0,20,45,106
3037,2025-05-15,14:47:00,Biscuits,23.51,192,24,168,593,168
3038,2025-03-08,02:00:00,Eggs,6.86,43,20,232,435,23
3039,2025-06-17,02:56:00,Salt,22.71,140,70,256,277,70
3040,2025-04-21,19:59:00,Biscuits,25.11,107,72,273,919,35
3041,2025-02-11,01:28:00,Curd,34.98,241,20,235,723,221
3042,2025-06-16,22:54:00,Shampoo,138.73,125,64,225,639,61
3043,2025-05-27,18:52:00,Eggs,7.15,62,32,123,793,30
3044,2025-10-03,02:11:00,Cheese,94.94,73,31,147,732,42
3045,2025-03-16,12:00:00,Tea Powder,137.19,117,19,193,730,98
3046,2025-05-18,15:57:00,Rice,59.3,98,12,189,762,86
3047,2025-06-03,02:22:00,Dal,98.95,256,76,267,1163,180
3048,2025-12-28,00:30:00,Butter,56.92,30,12,260,773,18
3049,2025-09-21,14:06:00,Cooking Oil,175.34,236,80,270,669,156
3050,2025-04-25,08:00:00,Bananas,58.23,295,66,96,992,229
3051,2025-06-19,04:49:00,Salt,20.21,85,59,219,694,26
3052,2025-03-22,01:29:00,Shampoo,163.79,76,45,201,650,31
3053,2025-12-31,08:41:00,Bananas,52.9,173,44,218,747,129
3054,2025-01-12,16:45:00,Rice,68.54,97,50,151,548,47
3055,2025-12-31,18:24:00,Soap,41.46,201,73,290,406,128
3056,2025-08-10,07:28:00,Bread,38.04,279,75,224,410,204
3057,2025-08-11,23:14:00,Coffee,189.11,242,80,247,276,162
3058,2025-07-23,16:56:00,Toothpaste,85.94,31,28,101,763,3
3059,2025-04-08,18:48:00,Cooking Oil,173.97,236,75,157,241,161
3060,2025-09-28,21:31:00,Toothpaste,83.3,21,17,222,851,4
3061,2025-07-29,21:43:00,Toothpaste,98.43,150,71,166,888,79
3062,2025-07-14,08:25:00,Chicken,232.55,280,24,234,876,256
3063,2025-07-26,16:07:00,Dal,88.24,144,36,255,744,108
3064,2025-08-23,17:13:00,Dal,87.97,294,68,100,509,226
3065,2025-12-31,16:01:00,Tea Powder,115.96,181,1,208,847,180
3066,2025-12-18,17:51:00,Rice,61.91,25,10,58,199,15
3067,2025-04-23,07:25:00,Curd,32.72,254,5,111,540,249
3068,2025-02-12,02:01:00,Tea Powder,133.2,111,34,175,1048,77
3069,2025-09-03,02:33:00,Salt,20.37,133,0,147,719,133
3070,2025-05-11,00:55:00,Bananas,58.65,41,21,149,481,20
3071,2025-06-12,02:39:00,Apples,146.83,262,33,251,1146,229
3072,2025-08-26,15:26:00,Cheese,108.88,141,1,44,521,140
3073,2025-01-10,00:03:00,Biscuits,22.5,43,43,136,893,0
3074,2025-10-03,15:06:00,Soap,39.83,202,26,35,421,176
3075,2025-07-20,04:06:00,Soap,39.5,118,56,199,899,62
3076,2025-10-23,05:28:00,Tea Powder,125.08,277,61,299,1057,216
3077,2025-03-23,02:33:00,Milk,52.94,232,4,16,151,228
3078,2025-10-20,07:23:00,Eggs,7.85,82,6,70,367,76
3079,2025-07-27,04:16:00,Tea Powder,111.95,42,25,153,453,17
3080,2025-10-16,09:35:00,Coffee,202.61,225,47,94,422,178
3081,2025-09-16,06:09:00,Curd,38.39,84,14,101,473,70
3082,2025-10-26,02:55:00,Chicken,244.66,181,54,255,457,127
3083,2025-05-04,18:07:00,Rice,65.24,189,30,90,760,159
3084,2025-10-28,10:50:00,Tea Powder,108.88,275,39,166,584,236
3085,2025-07-17,07:43:00,Tea Powder,131.56,210,76,138,773,134
3086,2025-08-12,01:10:00,Shampoo,133.99,138,68,130,470,70
3087,2025-12-01,05:53:00,Milk,47.86,90,36,126,892,54
3088,2025-05-30,06:06:00,Biscuits,23.54,48,0,194,469,48
3089,2025-03-29,12:42:00,Soap,35.96,66,8,250,1004,58
3090,2025-06-12,00:59:00,Cooking Oil,180.63,93,59,190,370,34
3091,2025-07-05,03:34:00,Shampoo,153.79,146,79,172,761,67
3092,2025-08-08,15:35:00,Coffee,176.61,112,74,250,582,38
3093,2025-08-25,17:08:00,Rice,66.85,180,12,120,258,168
3094,2025-08-13,00:31:00,Dal,87.3,63,57,79,155,6
3095,2025-02-05,23:33:00,Coffee,200.33,44,23,106,739,21
3096,2025-06-26,16:28:00,Butter,58.78,157,60,123,926,97
3097,2025-05-27,23:22:00,Biscuits,27.33,172,56,284,845,116
3098,2025-03-18,21:53:00,Tea Powder,131.68,256,15,111,725,241
3099,2025-11-10,23:12:00,Tea Powder,115.8,124,4,94,350,120
3100,2025-12-15,20:34:00,Cooking Oil,149.75,119,15,155,397,104
3101,2025-02-27,02:55:00,Shampoo,159.05,122,30,246,925,92
3102,2025-05-05,17:27:00,Dal,99.8,282,60,194,761,222
3103,2025-02-16,23:22:00,Rice,68.11,265,69,195,416,196
3104,2025-07-15,01:52:00,Milk,54.01,114,40,220,304,74
3105,2025-05-05,06:07:00,Coffee,182.03,176,52,140,1011,124
3106,2025-08-12,20:46:00,Eggs,6.7,282,6,36,580,276
3107,2025-03-15,15:22:00,Bananas,55.34,264,24,103,408,240
3108,2025-12-06,07:05:00,Soap,41.18,246,48,291,477,198
3109,2025-09-29,16:37:00,Bananas,62.32,178,28,86,939,150
3110,2025-04-04,13:37:00,Soap,39.94,151,48,214,1046,103
3111,2025-06-29,04:57:00,Shampoo,142.88,34,2,35,104,32
3112,2025-08-21,15:30:00,Apples,133.98,28,17,253,512,11
3113,2025-04-23,02:06:00,Coffee,193.69,296,76,185,884,220
3114,2025-07-18,15:57:00,Dal,85.52,170,49,124,897,121
3115,2025-12-20,01:19:00,Dal,92.82,254,74,173,641,180
3116,2025-09-11,13:52:00,Rice,67.81,271,42,209,956,229
3117,2025-08-27,06:48:00,Bananas,56.65,285,14,234,860,271
3118,2025-05-03,15:09:00,Curd,32.13,256,68,228,924,188
3119,2025-04-05,07:19:00,Butter,59.87,116,77,314,1214,39
3120,2025-02-26,06:29:00,Toothpaste,83.13,188,74,214,540,114
3121,2025-08-13,17:51:00,Salt,20.34,156,26,139,667,130
3122,2025-12-24,10:25:00,Rice,71.02,73,10,61,824,63
3123,2025-01-21,14:13:00,Eggs,7.22,194,55,277,846,139
3124,2025-02-26,06:36:00,Cheese,91.34,271,68,93,394,203
3125,2025-01-09,02:56:00,Coffee,198.95,105,13,131,630,92
3126,2025-02-02,09:23:00,Bananas,53.84,237,54,208,440,183
3127,2025-09-13,10:05:00,Sugar,47.57,180,64,206,994,116
3128,2025-11-14,13:47:00,Milk,46.95,183,24,61,770,159
3129,2025-01-14,23:47:00,Soap,41.27,82,73,139,965,9
3130,2025-02-24,19:00:00,Bananas,52.92,292,16,239,846,276
3131,2025-07-30,04:08:00,Cooking Oil,175.16,181,44,80,349,137
3132,2025-01-30,04:36:00,Shampoo,132.64,291,41,257,824,250
3133,2025-12-10,05:45:00,Cheese,88.42,165,41,61,219,124
3134,2025-05-26,04:45:00,Tea Powder,121.83,225,8,244,615,217
3135,2025-12-06,01:13:00,Dal,87.54,225,17,256,726,208
3136,2025-05-29,11:44:00,Butter,57.26,225,72,139,373,153
3137,2025-06-15,12:51:00,Biscuits,26.37,23,20,110,687,3
3138,2025-10-22,00:05:00,Coffee,178.5,169,57,232,504,112
3139,2025-08-17,13:55:00,Butter,57.79,212,30,184,703,182
3140,2025-05-08,06:22:00,Bananas,54.27,79,12,114,431,67
3141,2025-09-26,13:43:00,Sugar,47.4,88,65,303,568,23
3142,2025-11-29,05:11:00,Cooking Oil,167.35,101,69,226,677,32
3143,2025-10-08,03:00:00,Soap,37.46,147,37,87,640,110
3144,2025-09-16,04:51:00,Butter,55.9,55,52,237,956,3
3145,2025-02-22,14:02:00,Shampoo,162.88,256,41,208,437,215
3146,2025-07-24,20:26:00,Coffee,199.27,41,23,59,117,18
3147,2025-01-02,04:08:00,Eggs,7.16,129,1,73,239,128
3148,2025-10-14,20:13:00,Cooking Oil,165.92,280,13,85,753,267
3149,2025-07-05,01:29:00,Salt,20.44,137,75,161,994,62
3150,2025-01-16,02:36:00,Eggs,7.02,42,26,157,588,16
3151,2025-01-03,18:36:00,Salt,20.76,278,68,268,1166,210
3152,2025-12-14,21:29:00,Salt,24.01,183,44,77,973,139
3153,2025-08-13,16:34:00,Sugar,48.92,252,17,238,760,235
3154,2025-11-06,22:17:00,Cheese,106.6,30,20,133,978,10
3155,2025-03-24,03:50:00,Apples,129.7,216,34,237,995,182
3156,2025-05-19,23:19:00,Curd,39.79,277,66,301,387,211
3157,2025-12-04,04:13:00,Dal,91.26,246,45,181,428,201
3158,2025-05-27,17:25:00,Sugar,43.69,263,57,65,934,206
3159,2025-03-06,16:14:00,Salt,23.75,26,19,257,392,7
3160,2025-05-13,02:32:00,Biscuits,27.66,234,2,54,632,232
3161,2025-09-28,14:08:00,Bread,39.49,105,5,246,534,100
3162,2025-04-27,15:55:00,Butter,64.81,63,4,194,882,59
3163,2025-11-04,16:29:00,Biscuits,23.34,157,35,56,96,122
3164,2025-12-05,01:44:00,Curd,36.68,159,12,161,401,147
3165,2025-07-05,03:23:00,Rice,71.27,142,70,239,336,72
3166,2025-11-26,20:45:00,Curd,36.89,70,18,59,847,52
3167,2025-11-15,04:01:00,Salt,23.03,263,19,214,633,244
3168,2025-10-06,02:13:00,Salt,20.81,211,10,141,1023,201
3169,2025-04-09,17:11:00,Tea Powder,116.69,155,27,76,525,128
3170,2025-03-15,23:34:00,Cheese,105.18,46,2,56,388,44
3171,2025-12-26,07:27:00,Soap,35.14,215,27,44,550,188
3172,2025-04-13,06:34:00,Milk,51.99,106,7,251,426,99
3173,2025-01-23,00:38:00,Curd,34.43,141,50,283,1124,91
3174,2025-04-03,20:04:00,Shampoo,151.21,120,52,302,878,68
3175,2025-01-22,14:00:00,Bananas,54.16,263,77,162,212,186
3176,2025-03-07,17:31:00,Curd,33.63,190,72,80,126,118
3177,2025-05-28,22:39:00,Toothpaste,93.41,117,4,176,658,113
3178,2025-04-20,17:05:00,Rice,57.49,296,48,197,259,248
3179,2025-11-19,23:56:00,Dal,80.86,219,63,104,314,156
3180,2025-01-18,08:51:00,Cheese,105.06,181,35,230,667,146
3181,2025-12-05,22:07:00,Cheese,99.03,300,8,134,1008,292
3182,2025-11-07,19:16:00,Milk,50.78,228,6,48,912,222
3183,2025-07-26,04:18:00,Sugar,50.14,87,23,120,287,64
3184,2025-09-29,13:00:00,Butter,54.29,112,27,265,886,85
3185,2025-02-26,12:09:00,Salt,25.05,28,18,92,424,10
3186,2025-11-21,05:56:00,Toothpaste,86.95,31,13,190,397,18
3187,2025-08-30,09:20:00,Shampoo,133.92,86,60,169,269,26
3188,2025-07-25,04:46:00,Toothpaste,95.62,88,34,281,654,54
3189,2025-08-28,18:07:00,Biscuits,24.89,87,13,45,653,74
3190,2025-08-07,13:59:00,Cheese,98.25,66,21,232,692,45
3191,2025-10-04,13:48:00,Apples,150.61,294,52,122,632,242
3192,2025-10-20,11:50:00,Apples,156.76,283,53,90,329,230
3193,2025-09-17,07:03:00,Toothpaste,103.68,276,67,140,479,209
3194,2025-06-27,00:01:00,Toothpaste,94.56,138,56,271,964,82
3195,2025-03-02,19:36:00,Apples,129.83,36,31,110,764,5
3196,2025-03-31,12:05:00,Bananas,55.51,42,3,111,715,39
3197,2025-05-18,23:25:00,Dal,92.57,85,25,231,584,60
3198,2025-07-10,12:34:00,Sugar,43.53,243,34,153,213,209
3199,2025-04-19,00:07:00,Dal,84.13,290,52,138,438,238
3200,2025-05-09,07:09:00,Shampoo,156.4,24,5,26,216,19
3201,2025-12-02,23:43:00,Eggs,7.94,95,1,97,453,94
3202,2025-05-23,10:48:00,Milk,49.63,51,1,10,591,50
3203,2025-09-15,15:15:00,Dal,96.65,226,58,124,751,168
3204,2025-01-04,15:00:00,Cheese,97.76,66,15,84,225,51
3205,2025-01-03,03:01:00,Soap,39.71,67,49,199,990,18
3206,2025-06-10,19:08:00,Bread,42.86,123,58,252,1123,65
3207,2025-12-30,11:49:00,Bananas,57.44,255,79,95,512,176
3208,2025-08-19,06:19:00,Milk,53.86,62,60,283,863,2
3209,2025-11-25,00:16:00,Shampoo,144.58,40,3,13,644,37
3210,2025-12-18,22:17:00,Bananas,58.91,147,55,90,209,92
3211,2025-11-01,13:05:00,Sugar,50.96,287,10,96,210,277
3212,2025-09-10,11:44:00,Chicken,231.55,276,18,217,824,258
3213,2025-04-13,18:01:00,Tea Powder,113.67,153,1,23,414,152
3214,2025-08-10,11:48:00,Eggs,6.72,231,52,64,541,179
3215,2025-09-14,09:36:00,Coffee,189.32,148,36,189,929,112
3216,2025-10-04,10:27:00,Salt,22.23,47,6,25,608,41
3217,2025-07-02,14:56:00,Bread,42.44,28,25,65,808,3
3218,2025-03-04,20:44:00,Apples,143.74,90,28,164,641,62
3219,2025-07-17,14:00:00,Chicken,224.96,220,18,31,594,202
3220,2025-12-09,05:56:00,Biscuits,22.94,154,41,277,436,113
3221,2025-06-05,13:50:00,Toothpaste,103.79,118,52,136,319,66
3222,2025-08-24,11:29:00,Sugar,40.7,170,11,56,710,159
3223,2025-04-06,13:35:00,Cheese,102.15,74,70,104,827,4
3224,2025-02-17,17:40:00,Shampoo,136.9,187,44,193,231,143
3225,2025-09-29,17:07:00,Tea Powder,134.5,51,29,188,385,22
3226,2025-02-08,03:16:00,Sugar,45.3,32,3,29,179,29
3227,2025-06-15,17:33:00,Apples,131.02,64,3,30,790,61
3228,2025-05-18,05:57:00,Rice,57.77,238,8,102,213,230
3229,2025-01-21,09:41:00,Bread,45.04,292,47,54,583,245
3230,2025-10-25,10:48:00,Shampoo,142.28,152,39,141,903,113
3231,2025-07-28,20:41:00,Curd,33.05,93,56,168,412,37
3232,2025-09-19,16:52:00,Tea Powder,136.99,74,11,101,363,63
3233,2025-09-08,03:31:00,Milk,56.15,124,39,169,1054,85
3234,2025-06-27,11:15:00,Bread,39.5,235,10,140,579,225
3235,2025-04-26,18:10:00,Apples,158.91,71,16,232,721,55
3236,2025-09-27,11:28:00,Rice,71.1,280,50,271,719,230
3237,2025-08-29,00:59:00,Soap,40.84,224,19,243,396,205
3238,2025-02-22,14:59:00,Salt,23.22,246,52,275,853,194
3239,2025-12-15,22:54:00,Toothpaste,102.22,170,60,184,1053,110
3240,2025-04-20,07:37:00,Butter,53.07,126,46,54,111,80
3241,2025-03-16,15:51:00,Shampoo,149.0,276,72,200,528,204
3242,2025-03-28,01:15:00,Bread,39.13,159,26,109,183,133
3243,2025-10-14,13:56:00,Tea Powder,130.17,213,70,114,247,143
3244,2025-03-01,15:21:00,Bread,43.91,241,32,191,966,209
3245,2025-04-23,00:22:00,Biscuits,24.1,108,2,109,804,106
3246,2025-07-13,13:41:00,Salt,24.3,83,12,188,935,71
